Lazyman Camp	CA	1	40.1040	-122.9020
Le Conte Lake	WA	2	48.3752	-121.0366
Le Conte Mountain	WA	2	48.3793	-121.0618
Le Conte Point	CA	2	37.9463	-119.7074
Le Fay Lake	WA	2	47.5446	-121.4060
Le Grand	CA	0	37.2285	-120.2482
Le Grow	WA	0	46.1732	-118.8319
Le Mesa Park	OR	1	44.8607	-123.2240
Le Page Park	OR	1	45.7279	-120.6512
Le Page Treaty Fishing Access Site	OR	1	45.7290	-120.6518
Le Perron Peak	CA	2	41.2349	-123.5139
Le Roy Park	CA	1	34.9741	-120.5727
LeBard Park	CA	1	33.6647	-117.9498
LeClerc State Wildlife Area	WA	1	48.5619	-117.2896
LeConte Lake	WA	2	46.3814	-121.4025
Lea Hill	WA	0	47.3262	-122.1815
Lea Hill  (historical)	WA	0	47.3300	-122.1791
Lea Hill Park	WA	1	47.3282	-122.1851
Leaburg	OR	0	44.1073	-122.6770
Leaburg Landing County Park	OR	1	44.1040	-122.6804
Leach Botanical Garden	OR	1	45.4740	-122.5359
Leach Camp Trail	OR	1	43.4898	-122.7687
Leach Field	CA	1	38.2052	-120.3658
Lead Hill	WA	2	48.9735	-117.1994
Lead Mountain	CA	2	34.4675	-115.9392
Lead Pencil Mountain	WA	2	48.9849	-117.9706
Leadbetter Beach	CA	1	34.4011	-119.6993
Leadbetter Point	WA	2	46.6440	-124.0477
Leadbetter Point State Park	WA	1	46.5970	-124.0535
Leader Lake Campground	WA	1	48.3604	-119.6984
Leader Mountain	WA	2	48.3651	-119.6617
Leadfield	CA	0	36.8466	-117.0592
Leadpoint	WA	0	48.9094	-117.5875
Leaf	CA	0	41.6421	-122.0019
Leaf Camp	CA	1	41.6379	-122.0083
Leahy	WA	0	47.9190	-119.3889
Leaky Lake	WA	2	47.2119	-122.1863
Leaning Pine Hill	CA	2	37.4622	-119.7579
Leaning Rock	OR	2	42.1951	-124.3857
Leaning Tower	CA	2	37.7110	-119.6468
Leary	WA	0	48.5118	-122.4857
Leary Hill	CA	2	36.6261	-121.7583
Lease Camp	CA	1	35.4391	-119.7023
Lease Lake	WA	2	48.8467	-120.5596
Least Tern Natural Preserve	CA	1	33.6314	-117.9600
Leavenworth	WA	0	47.5962	-120.6615
Leavenworth National Fish Hatchery	WA	1	47.4923	-120.7402
Leavenworth Winter Sports Area	WA	1	47.6144	-120.6686
Leavey Field	CA	1	33.9689	-118.4192
Leavis Flat Campground	CA	1	35.8794	-118.6765
Leavitt	CA	0	40.3960	-120.5261
Leavitt Lake	CA	2	38.2736	-119.6189
Leavitt Meadows Campground	CA	1	38.3330	-119.5521
Leavitt Peak	CA	2	38.2863	-119.6510
Lebam	WA	0	46.5590	-123.5490
Lebanon	OR	0	44.5365	-122.9070
Lebec	CA	0	34.8416	-118.8648
Leber	WA	0	46.9482	-122.3312
Lebo Recreation Area	WA	1	47.5840	-122.6415
Lechuza Point	CA	2	34.0344	-118.8618
Ledbetter Lake	WA	2	48.9175	-117.3554
Ledge Lake	CA	2	37.1292	-118.5563
Ledge Lake	OR	2	43.9418	-121.8808
Ledger Island	CA	2	36.9483	-119.7404
Ledson Marsh	CA	2	38.4087	-122.5996
Leduc Acres	CA	0	39.1924	-121.0183
Lee	WA	0	46.3551	-118.5561
Lee Bell Park	CA	1	38.2569	-122.0400
Lee Camp	CA	1	40.4193	-121.3275
Lee City Park	OR	1	44.9279	-123.0170
Lee Garner Park	CA	1	38.1077	-122.5797
Lee Island	WA	2	48.4781	-123.0685
Lee Lake	CA	2	37.5007	-118.8883
Lee Lake	OR	2	45.1959	-117.2809
Lee Lake	WA	2	48.6202	-117.9991
Lee Logan Camp	CA	1	39.6035	-122.8797
Lee Peak	OR	2	42.6412	-122.2070
Lee Price Camp	CA	1	38.0635	-120.0763
Lee Promontory	WA	2	48.7512	-121.8538
Lee Recreation Center	CA	1	37.7347	-122.3900
Lee School Park	OR	1	44.8743	-123.0043
Lee Shansky Camp	CA	1	37.8849	-122.5928
Lee Vining	CA	0	37.9574	-119.1218
Lee Vining Peak	CA	2	37.9724	-119.1985
Lee Ware Park	CA	1	33.8261	-118.0651
Leech Lake	CA	2	39.9178	-123.0869
Leech Lake	OR	2	43.9210	-121.8608
Leech Lake	WA	2	46.6427	-121.3873
Leech Lake Mountain	CA	2	39.9235	-123.0842
Leeds Island	OR	2	43.7179	-124.1223
Leek Spring Hill	CA	2	38.6294	-120.2774
Lees Camp	CA	1	36.5788	-116.6681
Lees Camp	OR	1	45.5940	-123.5404
Lees Peak	OR	2	44.9429	-118.2377
Leesdale	CA	0	34.1967	-119.0998
Leesville	CA	0	39.1893	-122.4236
Leewood Camp	OR	1	45.3742	-122.3236
Leffingwell Cove	CA	2	35.5750	-121.1146
Leffingwell Ranch Park	CA	1	33.9395	-117.9945
Legg Lake	CA	2	34.0325	-118.0606
Legger Flat Campground	CA	1	36.7713	-118.8957
Leggett	CA	0	39.8657	-123.7142
Legion Field	OR	1	45.2229	-123.0776
Legion Memorial Park	CA	1	39.7516	-122.1936
Legion Park	CA	1	32.6709	-115.5050
Legion Park	OR	1	45.1484	-122.8443
Legion Park	WA	1	46.6562	-120.5356
Legoe Bay	WA	2	48.7154	-122.7016
Legore Lake	OR	2	45.3100	-117.3466
Leguna Seca Recreational Area	CA	1	36.5761	-121.7636
Lehman Springs	OR	0	45.1529	-118.6619
Lehnherr Park	OR	1	43.0660	-123.1451
Lehrman Pond	WA	2	48.9571	-119.4182
Leif Erikson Statue	WA	1	47.6776	-122.4082
Leighton Lake	CA	2	38.1417	-119.7685
Leighty Camp	WA	1	48.4254	-119.8901
Leimbach School Park	CA	1	38.4635	-121.4222
Leimert	CA	0	35.5741	-121.1069
Leimert Park	CA	1	34.0039	-118.3312
Leinenweber Lake	OR	2	46.1558	-123.9518
Leininger Camp	CA	1	40.0657	-121.8616
Leisure Estates Mobile Home Park	WA	0	47.4820	-122.1668
Leisure Lagoon	CA	2	32.7828	-117.2103
Leisure Manor Mobile Community	WA	0	47.2876	-122.2066
Leisure Manor Mobile Home Park	WA	0	46.9641	-123.7968
Leisure Town	CA	0	38.3660	-121.9447
Leisure World	CA	0	33.7681	-118.0856
Leiva Park	CA	1	38.5707	-121.5105
Leland	OR	0	42.6384	-123.4409
Leland	WA	0	47.8918	-122.8866
Leland Lake	WA	2	47.8951	-122.8823
Leland Lake Campground	WA	1	47.8990	-122.8727
Leland Lakes	CA	2	38.9341	-120.2182
Leland Park	CA	1	33.7506	-118.2937
Leland Stanford Mansion State Historic Park	CA	1	38.5760	-121.4980
Lely Aquatic Park	CA	1	39.7379	-122.1703
Lemah Mountain	WA	2	47.4907	-121.3012
Lemanasky Mountain	WA	2	48.7429	-119.6212
Lembert Dome	CA	2	37.8819	-119.3468
Lembi Park	CA	1	38.6677	-121.1594
Lemei Lake	WA	2	46.0179	-121.7765
Lemei Rock	WA	2	46.0182	-121.7598
Lemei Trail #34	WA	1	46.0279	-121.6858
Lemish Butte	OR	2	43.7868	-121.8956
Lemish Lake	OR	2	43.7872	-121.9099
Lemiti Butte	OR	2	44.9004	-121.7879
Lemiti Campground	OR	1	44.9032	-121.7931
Lemolo	WA	0	47.2882	-121.8026
Lemon Butte	OR	2	43.4776	-122.6552
Lemon Cove	CA	0	36.3788	-119.0314
Lemon Creek Bicentennial Park	CA	1	34.0145	-117.8662
Lemon Grove	CA	0	32.7426	-117.0314
Lemon Grove Park	CA	1	34.0864	-118.3042
Lemon Heights	CA	0	33.7589	-117.7820
Lemon Hill	CA	2	38.3494	-122.1205
Lemon Hill	WA	2	46.8559	-122.8768
Lemon Island	OR	2	45.5926	-122.5668
Lemon Park	CA	1	33.8636	-117.9203
Lemoncove	CA	0	36.3827	-119.0246
Lemongrass Park	CA	1	33.6856	-117.7945
Lemonwood Park	CA	1	34.1842	-119.1546
Lemoore	CA	0	36.3008	-119.7829
Lemoore Station	CA	0	36.2633	-119.9048
Lems Ridge Trail	CA	1	41.6371	-123.8720
Len Hester Park	CA	1	37.9410	-122.0516
Lena	OR	0	45.3998	-119.2820
Lena Creek Campground	WA	1	47.5984	-123.1513
Lena Lake	WA	2	47.6206	-119.3202
Lena Lake Campground	WA	1	47.6232	-123.1571
Leneve	OR	0	43.2062	-124.2737
Lenhart Butte	OR	2	45.3501	-122.1667
Lennox	CA	0	33.9381	-118.3526
Lennox Lake	WA	2	47.6332	-121.4787
Lennox Mountain	WA	2	47.6679	-121.4726
Lennox Park	CA	1	33.9375	-118.3581
Lenon Hill	OR	2	44.1626	-123.0533
Lenore Lake	WA	2	47.4874	-119.5173
Lent Butte	OR	2	45.9393	-116.9976
Lento	CA	0	34.4728	-120.1604
Lenton Lake	WA	2	48.9913	-119.6804
Lents Park	OR	1	45.4873	-122.5690
Lentz Field	CA	1	33.9545	-118.1662
Lenwood	CA	0	34.8766	-117.1039
Lenwood Park	CA	1	34.8744	-117.1073
Lenz	OR	0	45.6296	-121.5242
Lenz Butte	OR	2	45.6335	-121.5309
Lenz Lake	WA	2	48.4104	-117.9172
Leo Carrillo Campground	CA	1	34.0497	-118.9337
Leo Carrillo State Park	CA	1	34.0442	-118.9393
Leo J Ryan Memorial Park	CA	1	37.5566	-122.2733
Leola Peak	WA	2	48.9335	-117.1100
Leoma Lakes	CA	2	38.3425	-122.2081
Leon	WA	0	46.5318	-117.0393
Leona	OR	0	43.6951	-123.2892
Leona Heights Park	CA	1	37.7928	-122.1764
Leona Ridge	CA	2	39.8676	-123.5482
Leona Valley	CA	0	34.6183	-118.2881
Leonard	CA	0	41.1346	-121.0308
Leonard Andrews Tennis Center	CA	1	33.8931	-117.9259
Leonard Park	CA	1	37.2961	-120.4999
Leonardi	CA	0	38.8819	-120.5363
Leone Lake	OR	2	44.7548	-122.0031
Leopold Lake	CA	2	38.1773	-119.8051
Lepoil Rock	CA	2	41.0665	-124.1603
Leprechaun Lake	WA	2	47.4776	-120.7874
Leque Island	WA	2	48.2348	-122.3857
Leque Island State Wildlife Area	WA	1	48.2364	-122.3847
Lerdo	CA	0	35.4902	-119.1526
Lerona	CA	0	37.1294	-119.4312
Leroy E Botts Memorial Park	CA	1	39.0227	-120.8166
Lertora Lake	CA	2	38.1396	-119.7191
Les Grove Park	WA	1	47.2990	-122.2165
Les Shirley Park	OR	1	45.9033	-123.9603
Leschi Park	WA	1	47.6007	-122.2887
Leslie Groves Park	WA	1	46.3004	-119.2661
Leslie Gulch Camp	OR	1	43.3235	-117.3249
Leslie N Shaw Park	CA	1	34.0258	-118.3198
Leslie Park	CA	1	33.4111	-117.6109
Lesser City Park	OR	1	45.4368	-122.7373
Lester	WA	0	47.2093	-121.4940
Lester Beach	CA	1	39.0005	-120.1010
Lester Trail	WA	1	47.1918	-121.5629
Letsom Mountain	OR	2	43.8867	-123.4988
Letterbox Hill	CA	2	41.0191	-120.8822
Letterman Park	CA	1	36.8194	-119.7140
Lettuce Lake	CA	2	35.0364	-120.6091
Leucadia Park	CA	1	33.0645	-117.3028
Leucadia State Beach	CA	1	33.0670	-117.3064
Levante School Park	CA	1	33.0800	-117.2425
Levdansky County Park	WA	1	47.4004	-121.9757
Leverich Park	WA	1	45.6515	-122.6607
Levering	WA	0	46.7801	-119.9578
Levey	WA	0	46.2757	-118.8447
Levey Ditch Camp	CA	1	39.2852	-120.7408
Levey Landing Park	WA	1	46.2793	-118.8386
Leviathan Peak	CA	2	38.6832	-119.6118
Levis	CA	0	36.6236	-120.4063
Lew Howard Park	CA	1	38.6944	-121.1836
Lewelling Elementary School Tennis Courts	OR	1	45.4521	-122.6101
Lewelling Playground	CA	1	37.6866	-122.1430
Lewellyn City Park	OR	1	45.5287	-122.3759
Lewin City Park	OR	1	43.9827	-117.2488
Lewis	OR	0	45.6907	-117.0946
Lewis	WA	1	46.2876	-118.0716
Lewis And Clark National Wildlife Refuge	OR	1	46.2153	-123.6206
Lewis Butte	OR	2	44.5182	-120.3067
Lewis Butte	WA	2	48.5190	-120.2231
Lewis Camp	OR	1	43.0596	-122.4067
Lewis Campground	CA	1	39.1385	-120.4088
Lewis Creek County Park	OR	1	44.4235	-122.6248
Lewis Flat Campsite	CA	1	39.5860	-121.1163
Lewis Horn	WA	2	47.1335	-119.3106
Lewis Lake	CA	2	36.8799	-118.6769
Lewis Lake	WA	2	46.9864	-122.5689
Lewis Lakes	CA	2	38.2208	-119.7302
Lewis Park	CA	1	34.1139	-117.7339
Lewis Peak	WA	2	48.0054	-121.4626
Lewis Pond	OR	2	44.7916	-123.3525
Lewis River Campground	WA	1	46.1615	-121.8743
Lewis Rock	OR	2	44.5112	-120.1075
Lewis and Clark National Historical Park	WA	1	46.2862	-124.0676
Lewis and Clark Park	WA	1	47.4390	-120.3331
Lewis and Clark River Boat Ramp	OR	1	46.1027	-123.8534
Lewis and Clark Salt Cairn Historic Monument	OR	1	45.9844	-123.9319
Lewis and Clark State Park	OR	1	45.5410	-122.3770
Lewis and Clark State Park	WA	1	46.5248	-122.8154
Lewis and Clark Trail State Park	WA	1	46.2882	-118.0719
Lewisburg	OR	0	44.6290	-123.2415
Lewiston	CA	0	40.7074	-122.8075
Lewiston Community Park	CA	1	40.7007	-122.8081
Lewiston Historic District	CA	1	40.7074	-122.8070
Lewisville	OR	0	44.7882	-123.3454
Lewisville	WA	0	45.8098	-122.5232
Lexington	OR	0	45.4451	-119.6845
Lexington	WA	0	46.1873	-122.9054
Lexington Hill	CA	2	39.6788	-121.0100
Lexington Hills	CA	0	37.1647	-121.9730
Lexington Park	OR	1	45.5202	-122.8979
Leydecker Park	CA	1	37.7369	-122.2425
Leylandi Park	CA	1	33.8272	-118.0445
Leyva Lakes	OR	2	42.9482	-120.7865
Liahona Camp	CA	1	38.4032	-119.8032
Libbey Park	CA	1	34.4464	-119.2448
Libby	OR	0	43.3376	-124.2340
Libby Arm	OR	2	43.3584	-124.2593
Libby Lake City Park	CA	1	33.2517	-117.3067
Libby Point	WA	2	47.2001	-122.9896
Libby-Mingo Park	CA	1	37.8127	-121.2852
Liberal	OR	0	45.1929	-122.5856
Liberty	CA	0	38.2844	-122.7019
Liberty	OR	0	44.4332	-122.7915
Liberty	WA	0	47.2537	-120.6654
Liberty Bay	WA	2	47.7193	-122.6440
Liberty Bell Mountain	WA	2	48.5154	-120.6579
Liberty Canyon Natural Preserve	CA	1	34.1203	-118.7226
Liberty Cap	CA	2	37.7285	-119.5324
Liberty Cap	WA	2	46.8629	-121.7751
Liberty City Park	OR	1	45.4318	-122.7698
Liberty Hill	CA	2	38.3680	-120.1010
Liberty Island	CA	2	38.2869	-121.6786
Liberty Lake	WA	0	47.6759	-117.1182
Liberty Lake Regional Park	WA	1	47.6105	-117.0549
Liberty Mountain	WA	2	48.1301	-121.6712
Liberty Park	CA	1	33.8550	-118.1003
Liberty Park	WA	1	47.6524	-117.3869
Liberty Peak	CA	2	37.9616	-122.6394
Liberty Plaza	CA	1	33.7928	-117.8522
Liberty Square	CA	1	37.9435	-121.2786
Liberty Street Historic District	CA	1	37.7574	-122.4233
Liberty Street Park	OR	1	42.1808	-122.7033
Liberty Village Mobile Home Park	WA	0	48.0638	-122.1689
Library City Park	OR	1	45.3551	-122.6059
Library Park	CA	1	39.7446	-122.1936
Library Park	OR	1	45.3554	-122.6045
Lichtenberg Mountain	WA	2	47.7879	-121.0909
Lichtenberger Park	CA	1	38.4138	-121.4238
Lichtenwasser Lake	WA	2	47.7924	-121.0768
Lichty	WA	0	46.2926	-119.9531
Lick Creek Trail	OR	1	45.7387	-118.1927
Lick Creek Trail (historical)	OR	1	44.5829	-118.7283
Lick Mountain	CA	2	41.9857	-123.1401
Lick Rock	OR	2	42.8223	-122.5724
Lid Kay Camp	WA	1	48.7901	-120.7007
Lider Lake	WA	2	47.4784	-122.7943
Lido Bay	CA	2	37.9060	-121.6027
Lido Peninsua	CA	2	33.6125	-117.9256
Lido Peninsula	CA	2	33.6125	-117.9256
Liebel Peak	CA	2	35.5072	-118.3984
Liebre Mountain	CA	2	34.7167	-118.6640
Liebre Twins	CA	2	34.9558	-118.5729
Liechti Pond	OR	2	45.5042	-121.2895
Liechti Pond Number One	OR	2	45.4922	-121.3530
Liechti Pond Number Two	OR	2	45.5005	-121.3291
Lieser Point	WA	2	45.6068	-122.5901
Light Peak	OR	2	42.3035	-120.1488
Lightening Spring Trail	OR	1	42.9310	-122.1934
Lighthouse Beach	OR	1	43.3390	-124.3665
Lighthouse Field State Beach	CA	1	36.9533	-122.0289
Lighthouse Marine Park Campground	WA	1	48.9732	-123.0806
Lighthouse Point	WA	2	48.4082	-122.6568
Lighthouse Point Park	CA	1	36.9513	-122.0266
Lighthouse Trail	CA	1	38.9932	-120.0957
Lighting Creek Campground	WA	1	48.8765	-121.0215
Lightner Peak	CA	2	37.9449	-120.5877
Lightning Camp	CA	1	39.9751	-123.1908
Lightning Camp	WA	1	48.7732	-119.9498
Lightning Lake	WA	2	46.6766	-121.1431
Lightning Mountian	CA	2	38.4485	-119.7827
Lightning Peak	WA	2	47.4912	-123.3488
Lightning Point Campground	CA	1	34.3683	-118.1867
Lightning Trail	CA	1	40.1646	-124.1117
Lightning Tree Point	CA	2	39.9255	-120.5105
Likely	CA	0	41.2304	-120.5041
Likely Mountain	CA	2	41.1552	-120.5638
Lila Lake	WA	2	47.4315	-121.3253
Lilac	CA	0	33.2878	-117.0839
Lilac Oaks Campground	CA	1	33.2717	-117.0892
Lilac Park	CA	0	38.2530	-120.3496
Lilac Terrace	CA	0	38.0299	-120.2346
Lilienthal Mountain	WA	2	47.9102	-118.2333
Lillard Hill	WA	2	47.1393	-120.5084
Lilley Mountain	CA	2	37.1816	-119.7957
Lillian Hill	CA	2	32.9759	-116.6803
Lillian Lake	CA	2	37.5629	-119.3647
Lillian Park	CA	1	34.8953	-117.0142
Lillian River Trail	WA	1	47.9429	-123.5085
Lillie King Park	CA	1	33.7042	-117.8739
Lilliput Trail	CA	1	39.5118	-120.6922
Lillis Albina City Park	OR	1	45.5401	-122.6693
Lilliwaup	WA	0	47.4634	-123.1143
Lilliwaup Bay	WA	2	47.4619	-123.1117
Lilliwaup Creek Campground	WA	1	47.5043	-123.1766
Lilliwaup Swamp	WA	2	47.4943	-123.1707
Lilly City Park	OR	1	44.5485	-123.2593
Lilly Glen County Campground	OR	1	42.2726	-122.4297
Lilly K Johnson Park	OR	1	45.4826	-122.8356
Lilly Lake	OR	2	43.9278	-124.1119
Lilly Lake	WA	2	48.6457	-118.2711
Lilly Mountain	CA	2	42.0023	-122.9839
Lilly Pond	OR	2	42.4775	-122.2354
Lillyville Forest Camp	OR	1	45.2924	-117.3955
Lils Lake	OR	2	43.5617	-122.1081
Lily Basin Trail	WA	1	46.5171	-121.4745
Lily Camp	OR	1	43.1257	-121.5078
Lily Cove	CA	2	38.9788	-122.6878
Lily Gulch Trail	CA	1	37.9610	-122.6447
Lily Lake	CA	2	38.8757	-120.0816
Lily Lake	OR	2	43.7729	-121.9612
Lily Lake	WA	2	46.6407	-121.4721
Lily Meadows Campground	CA	1	34.7780	-119.1632
Lily Pad Campground	CA	1	37.0072	-118.9762
Lily Pad Lake	CA	2	38.6052	-119.8871
Lily Pad Lake	OR	2	44.9354	-122.1148
Lily Pond	CA	2	39.3126	-122.7089
Lily Pond	OR	2	45.8416	-122.7961
Lily Pond	WA	2	47.3000	-123.0566
Lily Pond Lake	WA	2	47.0135	-121.0477
Lily Rock	CA	2	33.7600	-116.6831
Lilypad Lake	CA	2	41.0285	-122.8083
Lilypad Lake	OR	2	44.9575	-118.2269
Lilypad Lake	WA	2	48.6802	-121.6412
Limantour Beach	CA	1	38.0283	-122.8986
Limatour Estero Reserve	CA	1	38.0308	-122.9119
Limber Jim Trail	OR	1	45.1162	-118.2622
Limberry Point	WA	2	48.7048	-123.0046
Lime	OR	0	44.4066	-117.3113
Lime Belt	WA	2	48.5485	-119.5956
Lime Creek Mountain	WA	2	48.8824	-117.6600
Lime Hill	CA	2	37.2433	-117.9629
Lime Hill	WA	2	46.0557	-116.9638
Lime Kiln Point State Park	WA	1	48.5165	-123.1471
Lime Lake	WA	2	48.8742	-117.3376
Lime Mountain	CA	2	35.6714	-120.9943
Lime Mountain	WA	2	48.2137	-121.2220
Lime Point	CA	2	35.6477	-118.3895
Lime Ridge Open Space	CA	1	37.9488	-122.0094
Lime Saddle Memorial Park	CA	1	39.6860	-121.5627
Lime Street Park	CA	1	34.4067	-117.3056
Limedyke Mountain	CA	2	40.5249	-123.4173
Limekiln Beach Redwoods Campground	CA	1	36.0089	-121.5197
Limekiln Canyon Park	CA	1	34.2828	-118.5634
Limekiln Hill	CA	2	36.4066	-119.0040
Limekiln Hill	WA	2	48.0752	-117.7311
Limekiln Point	WA	2	48.0143	-120.2717
Limekiln State Park	CA	1	36.0100	-121.5182
Limekiln State Wilderness	CA	1	36.0263	-121.5229
Limerock Peak	CA	2	34.3178	-118.3576
Limestone Bluffs	CA	2	41.1465	-123.1989
Limestone Butte	OR	2	44.3263	-117.3718
Limestone Campground	CA	1	35.9627	-118.4809
Limestone Campsite	CA	1	37.1519	-119.1057
Limestone Hill	WA	2	48.9702	-117.3769
Limestone Junction	WA	0	48.9565	-122.1571
Limestone Point	CA	2	39.8563	-120.8933
Limestone Point	WA	2	48.6223	-123.1074
Limestone Trail	OR	1	42.0834	-123.4184
Limon	CA	0	34.3206	-119.1079
Limoneira	CA	0	34.3303	-119.1257
Limpy Mountain	OR	2	43.2370	-122.6857
Lincoln	CA	0	38.8916	-121.2930
Lincoln	OR	0	42.1088	-122.4031
Lincoln	WA	0	47.7440	-122.6207
Lincoln Acres	CA	0	32.6678	-117.0728
Lincoln Acres County Park	CA	1	32.6662	-117.0711
Lincoln Beach	CA	1	36.9605	-121.9947
Lincoln Beach	OR	0	44.8504	-124.0468
Lincoln Beach Wayside	OR	1	44.8484	-124.0498
Lincoln Bluff	CA	2	39.1546	-122.8369
Lincoln Butte	WA	2	48.4685	-120.6295
Lincoln City	OR	0	44.9582	-124.0179
Lincoln City Park	OR	1	45.5096	-122.5262
Lincoln Creek Campground	CA	1	39.6207	-120.5249
Lincoln Crest	CA	0	34.5869	-118.3048
Lincoln Cunningham Park	CA	1	36.6152	-121.8263
Lincoln Estates Park	CA	1	38.7510	-121.2719
Lincoln Glen Park	CA	1	37.2902	-121.8891
Lincoln Heights Recreation Center	CA	1	34.0722	-118.2151
Lincoln Highway Park	CA	1	37.6908	-121.7736
Lincoln Hill	CA	2	38.6627	-120.5022
Lincoln Mini Park	CA	1	34.1014	-117.7623
Lincoln Park	CA	1	37.7577	-122.2297
Lincoln Park	OR	1	45.5276	-123.1095
Lincoln Park	WA	1	47.4032	-120.3056
Lincoln Park Recreation Center	CA	1	34.0658	-118.1992
Lincoln Peak	WA	2	48.7682	-121.8593
Lincoln Playground	CA	1	37.7077	-122.4519
Lincoln Rock	WA	2	47.5448	-120.2956
Lincoln Rock State Park	WA	1	47.5370	-120.2833
Lincoln School City Park	OR	1	44.0462	-123.1034
Lincoln Village Park	CA	1	38.5671	-121.3194
Lincton Mountain	OR	2	45.8596	-118.2719
Lind	WA	0	46.9721	-118.6153
Linda	CA	0	39.1277	-121.5508
Linda Creek Park	CA	1	38.6780	-121.4305
Linda Heights Park	WA	1	47.3795	-122.2887
Linda Isle	CA	2	33.6139	-117.9037
Linda Lake	OR	2	43.3612	-122.1032
Linda Lane Park	CA	1	33.4231	-117.6226
Linda Vista Park	CA	1	33.5939	-117.6648
Lindaraka Park	CA	1	34.1006	-118.1206
Lindberg Lake	WA	2	48.9937	-119.1475
Lindberg Park	CA	1	32.8189	-117.1623
Lindbergh	OR	0	46.0748	-122.9062
Lindbergh Park	CA	1	34.0025	-118.3984
Lindbergh School Park	CA	1	33.6517	-117.9001
Lindcove	CA	0	36.3577	-119.0645
Lindemenn Lake	CA	2	41.3802	-120.1972
Linden	CA	0	38.0213	-121.0838
Linden Park	CA	1	37.4727	-122.2186
Linden-Farmington	CA	0	37.9598	-120.9925
Lindh Lake	OR	2	43.9539	-121.9316
Lindick Lake	OR	2	43.8670	-121.9587
Lindo Lake	CA	2	32.8586	-116.9168
Lindo Lake Park	CA	1	32.8581	-116.9159
Lindros Arm	OR	2	43.5832	-124.1387
Lindsay	CA	0	36.2030	-119.0882
Lindsay Campground	WA	1	46.9001	-121.1309
Lindsay City Park	CA	1	36.2133	-119.0937
Lindsay Lake	OR	2	45.9395	-123.2270
Lindsay Lake	WA	2	48.2348	-122.4865
Lindsay Peak	CA	2	36.2447	-119.0601
Lindsey Campground	CA	1	39.4127	-120.6444
Lindsey Creek State Park	OR	1	45.6854	-121.7281
Lindseys Mobile Home Park	WA	0	48.6042	-118.0634
Line Bluff	OR	2	45.4062	-117.7138
Line Butte	OR	2	44.2846	-120.3869
Line Creek Lake	CA	2	37.2908	-119.1930
Linear Park	CA	1	36.9072	-121.7499
Lingard	CA	0	37.2402	-120.3974
Link Creek Campground Boat Ramp	OR	1	44.4171	-121.7542
Link Lake	OR	2	42.4196	-119.5035
Links Lake	OR	2	43.1707	-119.8177
Linkshire Market Mobile Home Park	WA	0	46.9707	-123.7170
Linn Mount	CA	2	40.0363	-122.8372
Linne	CA	0	35.5725	-120.5691
Linnell Camp	CA	0	36.3089	-119.2226
Linney Butte	OR	2	45.1940	-121.8984
Linnie	CA	0	35.8330	-117.8670
Linnton	OR	0	45.5987	-122.7870
Linsey Lake Trail	CA	1	39.4305	-120.6216
Linslaw	OR	0	44.0004	-123.6840
Linslaw County Park	OR	1	44.0004	-123.6929
Linton Lake	OR	2	44.1672	-121.8944
Linton Mountain	WA	2	48.8685	-117.4408
Linwood Park	CA	1	36.3030	-119.3398
Linwood Park	WA	1	47.7268	-117.4274
Lion Campground	CA	1	34.5611	-119.1640
Lion Head	CA	2	33.4531	-118.5016
Lion Head Mountain	CA	2	33.3070	-115.3522
Lion Lake	CA	2	38.4366	-120.0417
Lion Peak	CA	2	35.8516	-121.3221
Lion Point	CA	2	37.1938	-119.3962
Lion Rock	CA	2	35.2178	-120.8727
Lion Rock	OR	2	45.8473	-123.9638
Lion Rock	WA	2	47.2526	-120.5854
Lion Rock Spring Campground	WA	1	47.2512	-120.5837
Lions City Park	WA	1	46.9845	-123.9079
Lions Club Park	CA	1	33.1739	-117.3642
Lions Club Park	OR	1	43.1865	-124.1923
Lions Den Campground	CA	1	35.8580	-121.3402
Lions Field	CA	1	32.9856	-115.5380
Lions Head	CA	2	34.8694	-120.6177
Lions Island	WA	2	48.5943	-118.1228
Lions Lake	OR	2	44.2667	-121.1705
Lions Memorial Park	OR	1	43.0632	-124.1257
Lions Park	CA	1	38.7188	-120.7755
Lions Park	OR	1	43.6957	-124.1207
Lions Park	WA	1	46.0737	-118.2994
Lions Peak	CA	2	37.0566	-121.6322
Lionshead	OR	2	44.7183	-121.7009
Liplip Point	WA	2	48.0174	-122.6704
Lippincott Mountain	CA	2	36.5213	-118.5629
Lipps Camp	CA	1	41.0618	-123.4367
Lipstick Lake	CA	2	41.3317	-122.9617
Lipsy Lake	WA	2	47.5872	-121.4674
Lira	CA	0	39.1452	-121.8678
Lisabeula	WA	0	47.4073	-122.5176
Liscom Hill	CA	2	40.9196	-123.9617
Lish Lake	OR	2	42.1884	-123.9815
Liskey	CA	0	41.8488	-121.4100
Lisko	CA	0	36.0969	-119.0373
List	CA	0	36.2761	-119.1279
Lister Hill	WA	2	47.1504	-122.5999
Litchfield	CA	0	40.3827	-120.3872
Lithia Park	OR	1	42.1893	-122.7189
Litschke Lake	WA	2	46.4077	-124.0301
Littell	WA	0	46.6368	-123.0354
Little Acorn Park	CA	1	34.4106	-119.8565
Little Albany	OR	0	44.4032	-123.9143
Little Aldrich Mountain	OR	2	44.3913	-119.4564
Little Alkali Lake	CA	2	37.6665	-118.7932
